identifier,template_id,manipulation,split,template_split,entity_split,agent,recipient,event,changed_field,base,paraphrase,counterfactual,base_paraphrase_unigram_jaccard,base_paraphrase_unigram_multiset_f1,base_paraphrase_bigram_jaccard,base_paraphrase_edit_similarity,base_paraphrase_structural_edit_similarity,base_paraphrase_token_count,base_paraphrase_length_difference,base_counterfactual_unigram_jaccard,base_counterfactual_unigram_multiset_f1,base_counterfactual_bigram_jaccard,base_counterfactual_edit_similarity,base_counterfactual_structural_edit_similarity,base_counterfactual_token_count,base_counterfactual_length_difference,absolute_unigram_jaccard_gap,absolute_unigram_multiset_f1_gap,absolute_bigram_jaccard_gap,absolute_edit_similarity_gap,absolute_structural_edit_similarity_gap,absolute_length_difference_gap,match_score
temporal_style_0_004,temporal_style_0,temporal,dev,dev,dev,Elena,Jonah,clean,temporal_relation,Elena cleaned the spill after the alarm rang.,"Once the alarm rang, Elena cleaned the spill.","Before the alarm rang, Elena cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_005,temporal_style_0,temporal,dev,dev,dev,Farid,Keira,clean,temporal_relation,Farid cleaned the spill after the alarm rang.,"Once the alarm rang, Farid cleaned the spill.","Before the alarm rang, Farid cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_006,temporal_style_0,temporal,dev,dev,dev,Grace,Liam,clean,temporal_relation,Grace cleaned the spill after the alarm rang.,"Once the alarm rang, Grace cleaned the spill.","Before the alarm rang, Grace cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_007,temporal_style_0,temporal,dev,dev,dev,Hugo,Maya,clean,temporal_relation,Hugo cleaned the spill after the alarm rang.,"Once the alarm rang, Hugo cleaned the spill.","Before the alarm rang, Hugo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_008,temporal_style_0,temporal,dev,dev,dev,Inez,Noah,clean,temporal_relation,Inez cleaned the spill after the alarm rang.,"Once the alarm rang, Inez cleaned the spill.","Before the alarm rang, Inez cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_009,temporal_style_0,temporal,dev,dev,dev,Jonah,Ava,clean,temporal_relation,Jonah cleaned the spill after the alarm rang.,"Once the alarm rang, Jonah cleaned the spill.","Before the alarm rang, Jonah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_010,temporal_style_0,temporal,dev,dev,dev,Keira,Ben,clean,temporal_relation,Keira cleaned the spill after the alarm rang.,"Once the alarm rang, Keira cleaned the spill.","Before the alarm rang, Keira cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_011,temporal_style_0,temporal,dev,dev,dev,Liam,Clara,clean,temporal_relation,Liam cleaned the spill after the alarm rang.,"Once the alarm rang, Liam cleaned the spill.","Before the alarm rang, Liam cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_012,temporal_style_0,temporal,dev,dev,dev,Maya,Diego,clean,temporal_relation,Maya cleaned the spill after the alarm rang.,"Once the alarm rang, Maya cleaned the spill.","Before the alarm rang, Maya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_013,temporal_style_0,temporal,dev,dev,dev,Noah,Elena,clean,temporal_relation,Noah cleaned the spill after the alarm rang.,"Once the alarm rang, Noah cleaned the spill.","Before the alarm rang, Noah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_014,temporal_style_0,temporal,test_entity,dev,test,Priya,Victor,clean,temporal_relation,Priya cleaned the spill after the alarm rang.,"Once the alarm rang, Priya cleaned the spill.","Before the alarm rang, Priya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_015,temporal_style_0,temporal,test_entity,dev,test,Owen,Priya,clean,temporal_relation,Owen cleaned the spill after the alarm rang.,"Once the alarm rang, Owen cleaned the spill.","Before the alarm rang, Owen cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_016,temporal_style_0,temporal,test_entity,dev,test,Rosa,Owen,clean,temporal_relation,Rosa cleaned the spill after the alarm rang.,"Once the alarm rang, Rosa cleaned the spill.","Before the alarm rang, Rosa cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_017,temporal_style_0,temporal,test_entity,dev,test,Theo,Rosa,clean,temporal_relation,Theo cleaned the spill after the alarm rang.,"Once the alarm rang, Theo cleaned the spill.","Before the alarm rang, Theo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_018,temporal_style_0,temporal,test_entity,dev,test,Uma,Theo,clean,temporal_relation,Uma cleaned the spill after the alarm rang.,"Once the alarm rang, Uma cleaned the spill.","Before the alarm rang, Uma cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_0_019,temporal_style_0,temporal,test_entity,dev,test,Victor,Uma,clean,temporal_relation,Victor cleaned the spill after the alarm rang.,"Once the alarm rang, Victor cleaned the spill.","Before the alarm rang, Victor cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_000,temporal_style_1,temporal,dev,dev,dev,Ava,Farid,clean,temporal_relation,Ava cleaned the spill after the bell rang.,"Once the bell rang, Ava cleaned the spill.","Before the bell rang, Ava cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_001,temporal_style_1,temporal,dev,dev,dev,Ben,Grace,clean,temporal_relation,Ben cleaned the spill after the bell rang.,"Once the bell rang, Ben cleaned the spill.","Before the bell rang, Ben cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_002,temporal_style_1,temporal,dev,dev,dev,Clara,Hugo,clean,temporal_relation,Clara cleaned the spill after the bell rang.,"Once the bell rang, Clara cleaned the spill.","Before the bell rang, Clara cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_003,temporal_style_1,temporal,dev,dev,dev,Diego,Inez,clean,temporal_relation,Diego cleaned the spill after the bell rang.,"Once the bell rang, Diego cleaned the spill.","Before the bell rang, Diego cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_004,temporal_style_1,temporal,dev,dev,dev,Elena,Jonah,clean,temporal_relation,Elena cleaned the spill after the bell rang.,"Once the bell rang, Elena cleaned the spill.","Before the bell rang, Elena cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_005,temporal_style_1,temporal,dev,dev,dev,Farid,Keira,clean,temporal_relation,Farid cleaned the spill after the bell rang.,"Once the bell rang, Farid cleaned the spill.","Before the bell rang, Farid cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_006,temporal_style_1,temporal,dev,dev,dev,Grace,Liam,clean,temporal_relation,Grace cleaned the spill after the bell rang.,"Once the bell rang, Grace cleaned the spill.","Before the bell rang, Grace cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_007,temporal_style_1,temporal,dev,dev,dev,Hugo,Maya,clean,temporal_relation,Hugo cleaned the spill after the bell rang.,"Once the bell rang, Hugo cleaned the spill.","Before the bell rang, Hugo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_008,temporal_style_1,temporal,dev,dev,dev,Inez,Noah,clean,temporal_relation,Inez cleaned the spill after the bell rang.,"Once the bell rang, Inez cleaned the spill.","Before the bell rang, Inez cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_009,temporal_style_1,temporal,dev,dev,dev,Jonah,Ava,clean,temporal_relation,Jonah cleaned the spill after the bell rang.,"Once the bell rang, Jonah cleaned the spill.","Before the bell rang, Jonah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_010,temporal_style_1,temporal,dev,dev,dev,Keira,Ben,clean,temporal_relation,Keira cleaned the spill after the bell rang.,"Once the bell rang, Keira cleaned the spill.","Before the bell rang, Keira cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_011,temporal_style_1,temporal,dev,dev,dev,Liam,Clara,clean,temporal_relation,Liam cleaned the spill after the bell rang.,"Once the bell rang, Liam cleaned the spill.","Before the bell rang, Liam cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_012,temporal_style_1,temporal,dev,dev,dev,Maya,Diego,clean,temporal_relation,Maya cleaned the spill after the bell rang.,"Once the bell rang, Maya cleaned the spill.","Before the bell rang, Maya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_013,temporal_style_1,temporal,dev,dev,dev,Noah,Elena,clean,temporal_relation,Noah cleaned the spill after the bell rang.,"Once the bell rang, Noah cleaned the spill.","Before the bell rang, Noah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_014,temporal_style_1,temporal,test_entity,dev,test,Priya,Victor,clean,temporal_relation,Priya cleaned the spill after the bell rang.,"Once the bell rang, Priya cleaned the spill.","Before the bell rang, Priya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_015,temporal_style_1,temporal,test_entity,dev,test,Owen,Priya,clean,temporal_relation,Owen cleaned the spill after the bell rang.,"Once the bell rang, Owen cleaned the spill.","Before the bell rang, Owen cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_016,temporal_style_1,temporal,test_entity,dev,test,Rosa,Owen,clean,temporal_relation,Rosa cleaned the spill after the bell rang.,"Once the bell rang, Rosa cleaned the spill.","Before the bell rang, Rosa cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_017,temporal_style_1,temporal,test_entity,dev,test,Theo,Rosa,clean,temporal_relation,Theo cleaned the spill after the bell rang.,"Once the bell rang, Theo cleaned the spill.","Before the bell rang, Theo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_018,temporal_style_1,temporal,test_entity,dev,test,Uma,Theo,clean,temporal_relation,Uma cleaned the spill after the bell rang.,"Once the bell rang, Uma cleaned the spill.","Before the bell rang, Uma cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_1_019,temporal_style_1,temporal,test_entity,dev,test,Victor,Uma,clean,temporal_relation,Victor cleaned the spill after the bell rang.,"Once the bell rang, Victor cleaned the spill.","Before the bell rang, Victor cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_000,temporal_style_2,temporal,test_template,test,dev,Ava,Farid,clean,temporal_relation,Ava cleaned the spill after the lights failed.,"Once the lights failed, Ava cleaned the spill.","Before the lights failed, Ava cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_001,temporal_style_2,temporal,test_template,test,dev,Ben,Grace,clean,temporal_relation,Ben cleaned the spill after the lights failed.,"Once the lights failed, Ben cleaned the spill.","Before the lights failed, Ben cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_002,temporal_style_2,temporal,test_template,test,dev,Clara,Hugo,clean,temporal_relation,Clara cleaned the spill after the lights failed.,"Once the lights failed, Clara cleaned the spill.","Before the lights failed, Clara cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_003,temporal_style_2,temporal,test_template,test,dev,Diego,Inez,clean,temporal_relation,Diego cleaned the spill after the lights failed.,"Once the lights failed, Diego cleaned the spill.","Before the lights failed, Diego cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_004,temporal_style_2,temporal,test_template,test,dev,Elena,Jonah,clean,temporal_relation,Elena cleaned the spill after the lights failed.,"Once the lights failed, Elena cleaned the spill.","Before the lights failed, Elena cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_005,temporal_style_2,temporal,test_template,test,dev,Farid,Keira,clean,temporal_relation,Farid cleaned the spill after the lights failed.,"Once the lights failed, Farid cleaned the spill.","Before the lights failed, Farid cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_006,temporal_style_2,temporal,test_template,test,dev,Grace,Liam,clean,temporal_relation,Grace cleaned the spill after the lights failed.,"Once the lights failed, Grace cleaned the spill.","Before the lights failed, Grace cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_007,temporal_style_2,temporal,test_template,test,dev,Hugo,Maya,clean,temporal_relation,Hugo cleaned the spill after the lights failed.,"Once the lights failed, Hugo cleaned the spill.","Before the lights failed, Hugo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_008,temporal_style_2,temporal,test_template,test,dev,Inez,Noah,clean,temporal_relation,Inez cleaned the spill after the lights failed.,"Once the lights failed, Inez cleaned the spill.","Before the lights failed, Inez cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_009,temporal_style_2,temporal,test_template,test,dev,Jonah,Ava,clean,temporal_relation,Jonah cleaned the spill after the lights failed.,"Once the lights failed, Jonah cleaned the spill.","Before the lights failed, Jonah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_010,temporal_style_2,temporal,test_template,test,dev,Keira,Ben,clean,temporal_relation,Keira cleaned the spill after the lights failed.,"Once the lights failed, Keira cleaned the spill.","Before the lights failed, Keira cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_011,temporal_style_2,temporal,test_template,test,dev,Liam,Clara,clean,temporal_relation,Liam cleaned the spill after the lights failed.,"Once the lights failed, Liam cleaned the spill.","Before the lights failed, Liam cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_012,temporal_style_2,temporal,test_template,test,dev,Maya,Diego,clean,temporal_relation,Maya cleaned the spill after the lights failed.,"Once the lights failed, Maya cleaned the spill.","Before the lights failed, Maya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_013,temporal_style_2,temporal,test_template,test,dev,Noah,Elena,clean,temporal_relation,Noah cleaned the spill after the lights failed.,"Once the lights failed, Noah cleaned the spill.","Before the lights failed, Noah cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_014,temporal_style_2,temporal,test_both,test,test,Priya,Victor,clean,temporal_relation,Priya cleaned the spill after the lights failed.,"Once the lights failed, Priya cleaned the spill.","Before the lights failed, Priya cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_015,temporal_style_2,temporal,test_both,test,test,Owen,Priya,clean,temporal_relation,Owen cleaned the spill after the lights failed.,"Once the lights failed, Owen cleaned the spill.","Before the lights failed, Owen cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_016,temporal_style_2,temporal,test_both,test,test,Rosa,Owen,clean,temporal_relation,Rosa cleaned the spill after the lights failed.,"Once the lights failed, Rosa cleaned the spill.","Before the lights failed, Rosa cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_017,temporal_style_2,temporal,test_both,test,test,Theo,Rosa,clean,temporal_relation,Theo cleaned the spill after the lights failed.,"Once the lights failed, Theo cleaned the spill.","Before the lights failed, Theo cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_018,temporal_style_2,temporal,test_both,test,test,Uma,Theo,clean,temporal_relation,Uma cleaned the spill after the lights failed.,"Once the lights failed, Uma cleaned the spill.","Before the lights failed, Uma cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_style_2_019,temporal_style_2,temporal,test_both,test,test,Victor,Uma,clean,temporal_relation,Victor cleaned the spill after the lights failed.,"Once the lights failed, Victor cleaned the spill.","Before the lights failed, Victor cleaned the spill.",0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.75,0.875,0.5555555555555556,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polarity_style_0_000,polarity_style_0,polarity,dev,dev,dev,Ava,Farid,repair,polarity,Ava did repair the bike because it was broken.,"Since the bike was broken, Ava did mend it.","Because the bike was broken, Ava did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_001,polarity_style_0,polarity,dev,dev,dev,Ben,Grace,repair,polarity,Ben did repair the radio because it was broken.,"Since the radio was broken, Ben did mend it.","Because the radio was broken, Ben did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_002,polarity_style_0,polarity,dev,dev,dev,Clara,Hugo,repair,polarity,Clara did repair the lamp because it was broken.,"Since the lamp was broken, Clara did mend it.","Because the lamp was broken, Clara did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_003,polarity_style_0,polarity,dev,dev,dev,Diego,Inez,repair,polarity,Diego did repair the gate because it was broken.,"Since the gate was broken, Diego did mend it.","Because the gate was broken, Diego did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_004,polarity_style_0,polarity,dev,dev,dev,Elena,Jonah,repair,polarity,Elena did repair the engine because it was broken.,"Since the engine was broken, Elena did mend it.","Because the engine was broken, Elena did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_005,polarity_style_0,polarity,dev,dev,dev,Farid,Keira,repair,polarity,Farid did repair the bike because it was broken.,"Since the bike was broken, Farid did mend it.","Because the bike was broken, Farid did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_006,polarity_style_0,polarity,dev,dev,dev,Grace,Liam,repair,polarity,Grace did repair the radio because it was broken.,"Since the radio was broken, Grace did mend it.","Because the radio was broken, Grace did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_007,polarity_style_0,polarity,dev,dev,dev,Hugo,Maya,repair,polarity,Hugo did repair the lamp because it was broken.,"Since the lamp was broken, Hugo did mend it.","Because the lamp was broken, Hugo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_008,polarity_style_0,polarity,dev,dev,dev,Inez,Noah,repair,polarity,Inez did repair the gate because it was broken.,"Since the gate was broken, Inez did mend it.","Because the gate was broken, Inez did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
